sys_id,number,short_description,description,type,state,risk,impact,priority,assignment_group,requested_by,business_service,planned_start_date,planned_end_date,implementation_plan,backout_plan,test_plan,close_code,close_notes,_test_scenario,_expected_assignment_group,_expected_agent_action
54ad7e9fb775857305968542a69b9b8e,CHG2000208,Update identity provider signing key - REGION-4,Update identity provider signing key for Workforce Identity. The change removes a documented operational risk and follows the OpenID Connect maintenance baseline. Window owner is EMP1138; affected region is REGION-4.,Normal,Scheduled,High,1,1,Identity Engineering,EMP1138,Workforce Identity,2027-06-15T05:00:00Z,2027-06-15T11:00:00Z,"Publish the new key, allow cache propagation, rotate signing, and retain the old key through the overlap window.",Resume signing with the prior protected key and republish its metadata entry.,Validate token signatures and sign-in for every tier-one relying application.,,,common,Identity Engineering,"Confirm implementer readiness, monitoring, communications, and the approved change window."
d3febd71a732c1af3567ab35a8cd7e1f,CHG2000209,Patch customer portal application nodes - REGION-1,Patch customer portal application nodes for Customer Portal. The change removes a documented operational risk and follows the Kubernetes maintenance baseline. Window owner is EMP1175; affected region is REGION-1.,Normal,New,Moderate,2,3,Web Platform,EMP1175,Customer Portal,2027-06-16T12:00:00Z,2027-06-16T19:00:00Z,"Drain one node at a time, apply the approved image, run health checks, then return the node to service.",Redeploy the previous signed image and restore the prior deployment manifest.,"Verify pods are ready, synthetic login succeeds, and error rate remains below baseline.",,,common,Web Platform,"Assess scope, risk, dependencies, approvals, schedule, and plan completeness."
4bd22570b0b8ac43ed648d209e3ca7a2,CHG2000210,Rotate database service credentials - REGION-2,Rotate database service credentials for Finance ERP. The change removes a documented operational risk and follows the PostgreSQL maintenance baseline. Window owner is EMP1212; affected region is REGION-2.,Normal,Assess,High,1,1,Database Platform,EMP1212,Finance ERP,2027-06-17T19:00:00Z,2027-06-18T03:00:00Z,"Create the replacement credential, update the vault reference, recycle connections in sequence, and revoke the old credential.","Restore the previous vault version, recycle connections, and re-enable the prior credential.","Run read/write probes, validate scheduled jobs, and confirm no authentication failures in logs.",,,common,Database Platform,"Assess scope, risk, dependencies, approvals, schedule, and plan completeness."
db4c0b38d0f3495cd8e7362de64829dc,CHG2000211,Add approved firewall rule for reporting API - REGION-3,Add approved firewall rule for reporting API for Analytics Platform. The change removes a documented operational risk and follows the Palo Alto Networks maintenance baseline. Window owner is EMP1249; affected region is REGION-3.,Normal,Authorize,Moderate,2,3,Network Security,EMP1249,Analytics Platform,2027-06-19T02:00:00Z,2027-06-19T04:00:00Z,Commit the peer-reviewed rule to the limited source and destination objects during the change window.,"Disable and remove the new rule, commit the policy, and verify the prior rulebase checksum.","Test the approved TCP path, confirm denied paths remain blocked, and review firewall logs.",,,common,Network Security,Obtain the required technical and business approvals before scheduling.
f88e20dfe46865533a902f771431b461,CHG2000212,Upgrade managed laptop browser baseline - REGION-4,Upgrade managed laptop browser baseline for Digital Workplace. The change removes a documented operational risk and follows the Microsoft Edge maintenance baseline. Window owner is EMP1286; affected region is REGION-4.,Standard,Scheduled,Low,3,4,End User Computing,EMP1286,Digital Workplace,2027-06-20T09:00:00Z,2027-06-20T12:00:00Z,Promote the tested browser package to the next deployment ring and monitor installation telemetry.,Withdraw the package and redeploy the prior enterprise version to the affected ring.,"Confirm installation, launch, SSO, and the five managed web applications on pilot devices.",,,common,End User Computing,"Confirm implementer readiness, monitoring, communications, and the approved change window."
f50df1d687027488bf6334883e19825e,CHG2000213,Increase message broker partition count - REGION-1,Increase message broker partition count for Integration Hub. The change removes a documented operational risk and follows the Apache Kafka maintenance baseline. Window owner is EMP1323; affected region is REGION-1.,Standard,Implement,High,1,1,Platform Engineering,EMP1323,Integration Hub,2027-06-21T16:00:00Z,2027-06-21T20:00:00Z,"Capture lag, apply the reviewed reassignment plan in stages, and monitor broker and consumer load.",Stop reassignment and apply the saved allocation plan; scale consumers to absorb residual backlog.,"Validate partition health, consumer lag, throughput, and ordering for the test topic.",,,common,Platform Engineering,Execute the approved plan and record validation evidence and deviations.
b482c5efcd306b75d23e361d1fea7280,CHG2000214,Renew public TLS certificate - REGION-2,Renew public TLS certificate for Partner API. The change removes a documented operational risk and follows the TLS PKI maintenance baseline. Window owner is EMP1360; affected region is REGION-2. The requester has not confirmed the affected configuration items or business validation owner.,Standard,Review,Moderate,1,3,Security Engineering,EMP1360,Partner API,2027-06-22T23:00:00Z,2027-06-23T04:00:00Z,"Install the renewed certificate and chain on standby endpoints, validate, then switch traffic gradually.",Restore the previous certificate bundle and reload the endpoint configuration.,"Check chain validity, hostname coverage, expiry, TLS negotiation, and partner connectivity.",,,ambiguous,Security Engineering,Complete post-implementation review and determine the close code.
4a5be4b80deaed97047795712b2f5742,CHG2000215,Deploy standard monitoring agent - REGION-3,Deploy standard monitoring agent for Infrastructure Monitoring. The change removes a documented operational risk and follows the OpenTelemetry maintenance baseline. Window owner is EMP1397; affected region is REGION-3.,Standard,Closed,Low,3,4,Cloud Operations,EMP1397,Infrastructure Monitoring,2027-06-24T06:00:00Z,2027-06-24T12:00:00Z,Apply the approved agent package and standard policy through configuration management.,Remove the agent package and restore the saved service configuration.,"Confirm service health, metrics ingestion, log forwarding, and normal host resource use.",Successful with Issues,Implemented with a minor monitoring alert that was corrected during the window.,edge,Cloud Operations,Verify closure evidence and retain the implementation record.
028145aa1ec5131ab56be0624e725d5c,CHG2000216,Update identity provider signing key - REGION-4,Update identity provider signing key for Workforce Identity. The change removes a documented operational risk and follows the OpenID Connect maintenance baseline. Window owner is EMP1434; affected region is REGION-4.,Emergency,Scheduled,High,1,1,Identity Engineering,EMP1434,Workforce Identity,2027-06-25T13:00:00Z,2027-06-25T20:00:00Z,"Publish the new key, allow cache propagation, rotate signing, and retain the old key through the overlap window.",Resume signing with the prior protected key and republish its metadata entry.,Validate token signatures and sign-in for every tier-one relying application.,,,edge,Identity Engineering,"Confirm implementer readiness, monitoring, communications, and the approved change window."
4daacf95fe1fe8bd93ed23e49730d68c,CHG2000217,Patch customer portal application nodes - REGION-1,Patch customer portal application nodes for Customer Portal. The change removes a documented operational risk and follows the Kubernetes maintenance baseline. Window owner is EMP1471; affected region is REGION-1.,Emergency,New,High,1,1,Web Platform,EMP1471,Customer Portal,2027-06-26T20:00:00Z,2027-06-27T04:00:00Z,"Drain one node at a time, apply the approved image, run health checks, then return the node to service.",Redeploy the previous signed image and restore the prior deployment manifest.,"Verify pods are ready, synthetic login succeeds, and error rate remains below baseline.",,,edge,Web Platform,"Assess scope, risk, dependencies, approvals, schedule, and plan completeness."
1eb6522429584c8307ec3f7613750b1f,CHG2000218,Rotate database service credentials - REGION-2,Rotate database service credentials for Finance ERP. The change removes a documented operational risk and follows the PostgreSQL maintenance baseline. Window owner is EMP1028; affected region is REGION-2.,Normal,Assess,High,1,1,Database Platform,EMP1028,Finance ERP,2027-06-28T03:00:00Z,2027-06-28T05:00:00Z,Apply the update during the window; detailed command sequence is still pending peer review.,Rollback if needed; exact restoration checkpoint has not yet been attached.,"Run read/write probes, validate scheduled jobs, and confirm no authentication failures in logs.",,,noisy,Database Platform,"Return for a concrete implementation sequence, tested restoration point, and peer review before authorization."
3120cca4ab3eca337a8cba1a11950524,CHG2000219,Add approved firewall rule for reporting API - REGION-3,Add approved firewall rule for reporting API for Analytics Platform. The change removes a documented operational risk and follows the Palo Alto Networks maintenance baseline. Window owner is EMP1065; affected region is REGION-3.,Normal,Authorize,High,2,2,Network Security,EMP1065,Analytics Platform,2027-06-29T10:00:00Z,2027-06-29T13:00:00Z,Apply the update during the window; detailed command sequence is still pending peer review.,Rollback if needed; exact restoration checkpoint has not yet been attached.,"Test the approved TCP path, confirm denied paths remain blocked, and review firewall logs.",,,noisy,Network Security,"Return for a concrete implementation sequence, tested restoration point, and peer review before authorization."
